id,jlpt_level,word,reading,image_review,meaning,meaning_zh,meaning_zh_needs_review,meaning_zh_note,jmdict_pos,jmdict_glosses,image_status,image_score,image_type,visual_domain,image_query_en,image_query_ja,distractor_pool,classification_reason,source,meaning_zh_source,meaning_zh_review
n1_00788,N1,冷やかす,ひやかす,,to banter;to make fun of;to jeer at;to cool;to refrigerate,,,,Godan verb with 'su' ending | transitive verb,to banter | to make fun of | to jeer at | to cool | to refrigerate,scene_image,72,person_action_scene,action_state,person banterring,冷やかす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00793,N1,凝らす,こごらす,,to freeze;to congeal,,,,Godan verb with 'su' ending | transitive verb,to freeze | to congeal | to concentrate one's attention on | to devote oneself to something | to ponder,scene_image,72,person_action_scene,action_state,person freezing,凝らす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00794,N1,凝る,こごる,,to congeal;to freeze,,,,Godan verb with 'ru' ending | intransitive verb,to congeal | to gelatinize | to jellify | to jell | to gell,scene_image,72,person_action_scene,action_state,person congealing,凝る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00801,N1,凭れる,もたれる,,to lean against;to lean on;to recline on;to lie heavy (on the stomach),,,,Ichidan verb | intransitive verb,to lean against | to lean on | to recline on | to lie heavy (on the stomach) | to be uneasily digested,scene_image,72,person_action_scene,action_state,person leaning against,凭れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00803,N1,出くわす,でくわす,,to happen to meet;to come across,,,,Godan verb with 'su' ending | intransitive verb,to happen to meet | to come across | to run into | to bump into,scene_image,72,person_action_scene,action_state,person happenning to meet,出くわす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00808,N1,出合う,であう,,to meet by chance;to come across;to happen to encounter;to hold a rendezvous;to have a date,,,,Godan verb with 'u' ending | intransitive verb,to meet (by chance) | to come across | to run across | to encounter | to happen upon,scene_image,72,person_action_scene,action_state,person meeting by chance,出合う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00833,N1,切り替える,きりかえる,,to change;to exchange;to convert;to renew;to throw a switch;to replace;to switch over,,,,Ichidan verb | transitive verb,to change | to switch | to change over (to) | to renew,scene_image,72,person_action_scene,action_state,person changing,切り替える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00862,N1,剃る,する,,to shave,,,,Godan verb with 'ru' ending | transitive verb,to shave,scene_image,72,person_action_scene,action_state,person shaving,剃る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00871,N1,剥がす,はがす,,to tear off;to peel off;to rip off;to strip off;to skin;to flay;to disrobe;to deprive of;to detach;t,,,,Godan verb with 'su' ending | transitive verb,to tear off | to peel off | to rip off | to strip off | to skin,scene_image,72,person_action_scene,action_state,person tearing off,剥がす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00872,N1,剥ぐ,はぐ,,to tear off;to peel off;to rip off;to strip off;to skin;to flay;to disrobe;to deprive of,,,,Godan verb with 'gu' ending | transitive verb,to tear off | to peel off | to rip off | to strip off | to skin,scene_image,72,person_action_scene,action_state,person tearing off,剥ぐ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00878,N1,割り込む,わりこむ,,to cut in;to thrust oneself into;to wedge oneself in;to muscle in on;to interrupt;to disturb,,,,Godan verb with 'mu' ending | transitive verb,"to cut into (a line, conversation, etc.) | to force oneself into (e.g. a crowd) | to wedge oneself into | to squeeze oneself into | to intrude on",scene_image,72,person_action_scene,action_state,person cutting in,割り込む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00912,N1,募る,つのる,,to invite;to solicit help participation etc,,,,Godan verb with 'ru' ending | intransitive verb | transitive verb,"to become stronger | to grow in intensity | to grow violent | to become worse | to invite contributions, etc.",scene_image,72,person_action_scene,action_state,person inviting,募る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00924,N1,化ける,ばける,,to appear in disguise;to take the form of;to change for the worse,,,,Ichidan verb | intransitive verb,"to take the form of (esp. in ref. to a spirit, fox, raccoon dog, etc.) | to assume the shape of | to turn oneself into | to transform oneself into | to disguise oneself (as)",scene_image,72,person_action_scene,action_state,person appearing in disguise,化ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00998,N1,取り寄せる,とりよせる,,to order;to send away for,,,,Ichidan verb | transitive verb,to order | to send away for | to have (something) sent to one | to pull (something) closer,scene_image,72,person_action_scene,action_state,person orderring,取り寄せる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01001,N1,取り戻す,とりもどす,,to take back;to regain,,,,Godan verb with 'su' ending | transitive verb,to take back | to get back | to regain | to recover | to restore,scene_image,72,person_action_scene,action_state,person taking back,取り戻す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01006,N1,取り混ぜる,とりまぜる,,to mix;to put together,,,,Ichidan verb | transitive verb,to mix | to put together,scene_image,72,person_action_scene,action_state,person mixxing,取り混ぜる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01007,N1,取り立てる,とりたてる,,to collect;to extort;to appoint;to promote,,,,Ichidan verb | transitive verb,to collect (debts) | to dun | to exact | to extort | to appoint,scene_image,72,person_action_scene,action_state,person collecting,取り立てる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01012,N1,取り除く,とりのぞく,,to remove;to take away;to set apart,,,,Godan verb with 'ku' ending | transitive verb,to remove | to deinstall | to take away | to set apart,scene_image,72,person_action_scene,action_state,person removing,取り除く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01019,N1,受け止める,うけとめる,,to catch;to stop the blow;to react to;to take,,,,Ichidan verb | transitive verb,"to catch | to stop the blow | to react to | to take (advice, etc.) | to accept",scene_image,72,person_action_scene,action_state,person catching,受け止める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01022,N1,口ずさむ,くちずさむ,,to hum something;to sing to oneself,,,,Godan verb with 'mu' ending | transitive verb,to hum (a tune) | to sing to oneself | to croon,scene_image,72,person_action_scene,action_state,person humming something,口ずさむ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01028,N1,召す,めす,,to call;to send for;to put on;to wear;to take (a bath);to ride in;to buy;to eat;to drink;to catch (a,,,,Godan verb with 'su' ending | transitive verb,to call | to summon | to send for | to invite | to eat,scene_image,72,person_action_scene,action_state,person calling,召す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01047,N1,合わす,あわす,,to join together;to face;to unite;to be opposite;to combine;to connect;to add up;to mix;to match;to,,,,Godan verb with 'su' ending | transitive verb,"to match (rhythm, speed, etc.) | to join together | to unite | to combine | to add up",scene_image,72,person_action_scene,action_state,person joining together,合わす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01057,N1,吊るす,つるす,,to hang,,,,Godan verb with 'su' ending | transitive verb,to hang | to hang up,scene_image,72,person_action_scene,action_state,person hanging,吊るす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01102,N1,呼び止める,よびとめる,,to challenge;to call somebody to halt,,,,Ichidan verb | transitive verb,to (call and) stop | to call (someone) to stop | to hail (e.g. a taxi),scene_image,72,person_action_scene,action_state,person challenging,呼び止める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01115,N1,唱える,となえる,,to recite;to chant;to call upon,,,,Ichidan verb | transitive verb,to recite | to chant | to cry | to yell | to shout,scene_image,72,person_action_scene,action_state,person reciting,唱える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01122,N1,問う,とう,,to ask;to question;to charge (i.e. with a crime);to accuse;without regard to (neg),,,,Godan verb with 'u' ending (special class) | transitive verb,to ask | to inquire | to blame (someone) for | to accuse of | to pursue (question of responsibility),scene_image,72,person_action_scene,action_state,person asking,問う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01130,N1,営む,いとなむ,,to carry on (e.g. in ceremony);to run a business,,,,Godan verb with 'mu' ending | transitive verb,"to run (a business) | to operate | to conduct | to practice (law, medicine, etc.) | to carry out",scene_image,72,person_action_scene,action_state,person carrying on,営む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01135,N1,嘗める,なめる,,to lick;to taste;to experience;to make fun of;to make light of;to put down;to treat with contempt,,,,Ichidan verb | transitive verb,to lick | to lap | to suck | to taste | to experience (esp. a hardship),scene_image,72,person_action_scene,action_state,person licking,嘗める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01139,N1,噛み切る,かみきる,,to bite off;to gnaw through,,,,Godan verb with 'ru' ending | transitive verb,to bite off | to gnaw through,scene_image,72,person_action_scene,action_state,person biting off,噛み切る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01140,N1,噛る,かじる,,to chew;to bite (at);to gnaw;to nibble;to munch;to crunch;to have a smattering of,,,,Godan verb with 'ru' ending | transitive verb,to gnaw | to nibble | to bite | to munch | to crunch,scene_image,72,person_action_scene,action_state,person chewwing,噛る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01145,N1,囀る,さえずる,,to sing;to chirp;to twitter,,,,Godan verb with 'ru' ending | intransitive verb,to sing | to chirp | to twitter,scene_image,72,person_action_scene,action_state,person singing,囀る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01154,N1,固める,かためる,,to harden;to freeze;to fortify,,,,Ichidan verb | transitive verb,to harden | to freeze | to strengthen | to solidify | to make (a fist),scene_image,72,person_action_scene,action_state,person hardenning,固める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01183,N1,垂れる,たれる,,to hang;to droop;to drop;to lower;to pull down;to dangle;to sag;to drip;to ooze;to trickle;to leave,,,,Ichidan verb | intransitive verb | transitive verb,to hang | to droop | to dangle | to sag | to lower,scene_image,72,person_action_scene,action_state,person hanging,垂れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01185,N1,埋まる,うずまる,,to be buried;to be surrounded;to overflow;to be filled,,,,Godan verb with 'ru' ending | intransitive verb,to be buried | to be covered | to be surrounded | to overflow | to be crowded,scene_image,72,person_action_scene,action_state,person being buried,埋まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01186,N1,埋め込む,うめこむ,,to bury,,,,Godan verb with 'mu' ending | transitive verb,to bury | to embed | to implant,scene_image,72,person_action_scene,action_state,person burying,埋め込む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01202,N1,填まる,はまる,,to get into;to go into;to fit;to be fit for;to suit;to fall into;to plunge into;to be deceived;to be,,,,Godan verb with 'ru' ending | intransitive verb,"to fit | to get into | to go into | to be fitted with (e.g. door with a window) | to be fit for (a job, etc.)",scene_image,72,person_action_scene,action_state,person getting into,填まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01203,N1,填める,はめる,,to get in;to insert;to put on;to make love,,,,Ichidan verb | transitive verb,to cover | to bury (e.g. one's face in hands) | to submerge | to fill (completely) | to stuff,scene_image,72,person_action_scene,action_state,person getting in,填める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01216,N1,売り出す,うりだす,,to put on sale;to market;to become popular,,,,Godan verb with 'su' ending | transitive verb | intransitive verb,to put on the market | to put out for sale | to put on sale | to begin selling | to market,scene_image,72,person_action_scene,action_state,person putting on sale,売り出す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01352,N1,寄こす,よこす,,to send;to forward,,,,Godan verb with 'su' ending | transitive verb,to send | to forward | to hand over (e.g. money),scene_image,72,person_action_scene,action_state,person sending,寄こす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01353,N1,寄り掛かる,よりかかる,,to lean against;to recline on;to lean on;to rely on,,,,Godan verb with 'ru' ending | intransitive verb,to lean against | to recline on | to lean on | to rely on | to depend on,scene_image,72,person_action_scene,action_state,person leaning against,寄り掛かる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01365,N1,寝かせる,ねかせる,,to put to bed;to lay down;to ferment,,,,Ichidan verb | transitive verb,"to put to bed | to let sleep | to lay (something) down | to put on its side | to let (money, goods, etc.) lie idle",scene_image,72,person_action_scene,action_state,person putting to bed,寝かせる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01449,N1,帯びる,おびる,,to wear;to carry;to be entrusted;to have;to take on;to have a trace of;to be tinged with,,,,Ichidan verb | transitive verb,"to wear (a sword, decoration, etc.) | to carry | to bear | to be entrusted with (a mission) | to be charged with",scene_image,72,person_action_scene,action_state,person wearing,帯びる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01495,N1,引きずる,ひきずる,,to seduce;to drag along;to pull;to prolong;to support,,,,Godan verb with 'ru' ending | transitive verb,to drag | to trail | to pull along the ground | to lug | to force (someone) along,scene_image,72,person_action_scene,action_state,person seducing,引きずる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01496,N1,引き上げる,ひきあげる,,to withdraw;to leave;to pull out;to retire,,,,Ichidan verb | transitive verb,to pull up | to drag up | to lift up | to increase | to raise (e.g. taxes),scene_image,72,person_action_scene,action_state,person withdrawwing,引き上げる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01497,N1,引き下げる,ひきさげる,,to pull down;to lower;to reduce;to withdraw,,,,Ichidan verb | transitive verb,"to lower (a price, tax, standard, etc.) | to bring down | to reduce | to cut | to demote",scene_image,72,person_action_scene,action_state,person pulling down,引き下げる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01600,N1,怒鳴る,どなる,,to shout;to yell,,,,Godan verb with 'ru' ending | intransitive verb,to shout (in anger) | to yell,scene_image,72,person_action_scene,action_state,person shouting,怒鳴る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01727,N1,打ち切る,うちきる,,to stop;to abort;to discontinue;to close,,,,Godan verb with 'ru' ending | transitive verb,to stop | to abort | to discontinue | to close,scene_image,72,person_action_scene,action_state,person stopping,打ち切る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01729,N1,打ち合わせる,うちあわせる,,to knock together;to arrange,,,,Ichidan verb | transitive verb,to knock together | to strike against each other | to clash | to arrange (e.g. a meeting) | to discuss (in advance),scene_image,72,person_action_scene,action_state,person knocking together,打ち合わせる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01731,N1,打ち込む,うちこむ,,to drive in (e.g. nail stake);to devote oneself to;to shoot into;to smash;to throw into;to cast int,,,,Godan verb with 'mu' ending | transitive verb,"to drive in (a nail, stake, etc.) | to hammer in | to hit (a ball, etc.) | to drive | to smash",scene_image,72,person_action_scene,action_state,person driving in,打ち込む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01732,N1,打付ける,ぶつける,,to knock;to run into;to nail on;to strike hard;to hit and attack,,,,Ichidan verb | transitive verb,to nail (to something) | to nail down | to fasten (to) | to drive (a nail; into) | to bang (e.g. one's head),scene_image,72,person_action_scene,action_state,person knocking,打付ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01744,N1,投げ出す,なげだす,,to throw down;to abandon;to sacrifice;to throw out,,,,Godan verb with 'su' ending | transitive verb,to throw down | to throw out | to stretch out (one's legs) | to abandon | to resign,scene_image,72,person_action_scene,action_state,person throwwing down,投げ出す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01749,N1,折り返す,おりかえす,,to turn up;to fold back,,,,Godan verb with 'su' ending | transitive verb,"to turn up (hem, sleeves, etc.) | to fold back (e.g. page) | to turn back | to double back | to return",scene_image,72,person_action_scene,action_state,person turning up,折り返す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01753,N1,押さえる,おさえる,,to stop;to restrain;to seize;to repress;to suppress;to press down,,,,Ichidan verb | transitive verb,to pin down | to hold down | to press down | to hold in place | to hold steady,scene_image,72,person_action_scene,action_state,person stopping,押さえる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01754,N1,押し寄せる,おしよせる,,to push aside;to advance on,,,,Ichidan verb | intransitive verb,to advance on | to close in | to march on | to descend on (the enemy) | to move towards,scene_image,72,person_action_scene,action_state,person pushing aside,押し寄せる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01755,N1,押し込む,おしこむ,,to push into;to crowd into,,,,Godan verb with 'mu' ending | intransitive verb | transitive verb,to push into | to cram into | to stuff into | to crowd into | to break in,scene_image,72,person_action_scene,action_state,person pushing into,押し込む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01757,N1,担う,になう,,to carry on shoulder;to bear (burden);to shoulder (gun),,,,Godan verb with 'u' ending | transitive verb,"to carry on one's shoulder | to shoulder | to bear | to bear (a burden, responsibility, etc.) | to take upon oneself",scene_image,72,person_action_scene,action_state,person carrying on shoulder,担う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01759,N1,拐う,さらう,,to carry off;to run away with;to kidnap;to abduct,,,,Godan verb with 'u' ending | transitive verb,to carry off | to run away with | to sweep away | to snatch | to kidnap,scene_image,72,person_action_scene,action_state,person carrying off,拐う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01768,N1,拵える,こしらえる,,to make;to manufacture,,,,Ichidan verb | transitive verb,to make | to manufacture | to fabricate | to build | to construct,scene_image,72,person_action_scene,action_state,person making,拵える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01772,N1,持て成す,もてなす,,to entertain;to make welcome,,,,Godan verb with 'su' ending | transitive verb,to treat (a guest) | to receive | to entertain | to be hospitable to | to make welcome,scene_image,72,person_action_scene,action_state,person entertaining,持て成す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01776,N1,指差す,ゆびさす,,to point at,,,,Godan verb with 'su' ending | transitive verb,to point at,scene_image,72,person_action_scene,action_state,person pointing at,指差す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01780,N1,挑む,いどむ,,to challenge;to contend for;to make love to,,,,Godan verb with 'mu' ending | transitive verb | intransitive verb,"to challenge to (a fight, game, etc.) | to throw down the gauntlet | to contend for | to tackle (e.g. a problem) | to attempt",scene_image,72,person_action_scene,action_state,person challenging,挑む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01786,N1,捕らえる,とらえる,,to seize;to grasp;to capture;to arrest,,,,Ichidan verb | transitive verb,to catch | to capture | to seize | to arrest | to grab,scene_image,72,person_action_scene,action_state,person seizing,捕らえる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01794,N1,捧げる,ささげる,,to lift up;to give;to offer;to consecrate;to devote;to sacrifice;to dedicate,,,,Ichidan verb | transitive verb,to lift up | to hold up | to hold above eye level | to give | to offer,scene_image,72,person_action_scene,action_state,person lifting up,捧げる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01815,N1,控える,ひかえる,,to draw in;to hold back;to make notes;to be temperate in,,,,Ichidan verb | transitive verb | intransitive verb,to be temperate in | to refrain | to abstain | to hold back | to restrain oneself from excessive ...,scene_image,72,person_action_scene,action_state,person drawwing in,控える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01833,N1,揶揄う,からかう,,to ridicule;to tease;to banter with;to make fun of,,,,Godan verb with 'u' ending | transitive verb,to tease | to make fun of | to poke fun at | to make a crack about | to chaff,scene_image,72,person_action_scene,action_state,person ridiculing,揶揄う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01834,N1,揺さぶる,ゆさぶる,,to shake;to jolt;to rock;to swing,,,,Godan verb with 'ru' ending | transitive verb,to shake | to jolt | to rock | to swing | to sway,scene_image,72,person_action_scene,action_state,person shaking,揺さぶる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01835,N1,揺らぐ,ゆらぐ,,to swing;to sway;to shake;to tremble,,,,Godan verb with 'gu' ending | intransitive verb,to swing | to sway | to shake | to tremble | to waver,scene_image,72,person_action_scene,action_state,person swinging,揺らぐ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01840,N1,摘む,つまむ,,to pinch;to hold;to pick up,,,,Godan verb with 'mu' ending | transitive verb,to pick | to pluck | to snip | to cut | to nip,scene_image,72,person_action_scene,action_state,person pinching,摘む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01841,N1,操る,あやつる,,to manipulate;to operate;to pull strings,,,,Godan verb with 'ru' ending | transitive verb,to operate (e.g. a machine) | to handle | to manage | to control | to maneuver,scene_image,72,person_action_scene,action_state,person manipulating,操る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01844,N1,擦れる,すれる,,to rub;to chafe;to wear;to become sophisticated,,,,Ichidan verb | intransitive verb,to get blurred | to get hoarse | to get husky | to graze | to scrape,scene_image,72,person_action_scene,action_state,person rubbing,擦れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01856,N1,放り出す,ほうりだす,,to throw out;to fire;to expel;to give up;to abandon;to neglect,,,,Godan verb with 'su' ending | transitive verb,to throw out | to drop | to toss | to dump | to abandon,scene_image,72,person_action_scene,action_state,person throwwing out,放り出す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01857,N1,放り込む,ほうりこむ,,to throw into,,,,Godan verb with 'mu' ending | transitive verb,to throw into | to toss into | to throw-in | to play a throw-in,scene_image,72,person_action_scene,action_state,person throwwing into,放り込む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01880,N1,散蒔く,ばらまく,,to disseminate;to scatter;to give money freely,,,,Godan verb with 'ku' ending | transitive verb,to scatter | to disseminate (e.g. a rumor) | to spread (e.g. germs) | to broadcast | to distribute widely (e.g. leaflets),scene_image,72,person_action_scene,action_state,person disseminating,散蒔く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01883,N1,整える,ととのえる,,to put in order;to get ready;to arrange;to adjust,,,,Ichidan verb | transitive verb,to put in order | to arrange | to tidy up | to fix | to straighten,scene_image,72,person_action_scene,action_state,person putting in order,整える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01907,N1,施す,ほどこす,,to donate;to give;to conduct;to apply;to perform,,,,Godan verb with 'su' ending | transitive verb,"to give (time, money, goods) | to donate | to do | to perform | to conduct",scene_image,72,person_action_scene,action_state,person donating,施す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01939,N1,映える,はえる,,to shine;to look attractive;to look pretty,,,,Ichidan verb | intransitive verb,to shine | to glow | to look attractive | to look nice | to be set off (by),scene_image,72,person_action_scene,action_state,person shining,映える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01963,N1,曲がる,まがる,,to turn;to bend,,,,Godan verb with 'ru' ending | intransitive verb,to bend | to curve | to warp | to wind | to twist,scene_image,72,person_action_scene,action_state,person turning,曲がる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01965,N1,書き取る,かきとる,,to write down;to take dictation;to take notes,,,,Godan verb with 'ru' ending | transitive verb,to write down (what someone says) | to take down dictation | to take notes (e.g. of a lecture) | to copy out (a text),scene_image,72,person_action_scene,action_state,person writing down,書き取る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02021,N1,果たす,はたす,,to accomplish;to fulfill;to carry out;to achieve,,,,Godan verb with 'su' ending | transitive verb,to accomplish | to achieve | to carry out | to fulfill | to fulfil,scene_image,72,person_action_scene,action_state,person accomplishing,果たす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02027,N1,染みる,しみる,,to pierce;to permeate,,,,Ichidan verb | intransitive verb,to soak (into) | to permeate | to seep (in) | to penetrate | to pierce,scene_image,72,person_action_scene,action_state,person piercing,染みる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02102,N1,止める,とどめる,,to stop;to cease;to put an end to,,,,Ichidan verb | transitive verb,to stop | to turn off | to park | to prevent | to suppress (a cough),scene_image,72,person_action_scene,action_state,person stopping,止める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02117,N1,歩む,あゆむ,,to walk;to go on foot,,,,Godan verb with 'mu' ending | intransitive verb,to walk | to go on foot | to tread (a figurative path) | to follow | to lead (a life),scene_image,72,person_action_scene,action_state,person walking,歩む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02129,N1,殴る,なぐる,,to strike;to hit,,,,Godan verb with 'ru' ending | transitive verb,to strike | to hit | to beat | to punch,scene_image,72,person_action_scene,action_state,person striking,殴る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02139,N1,毟る,むしる,,to pluck;to pick;to tear,,,,Godan verb with 'ru' ending | transitive verb,to pluck | to pick | to tear,scene_image,72,person_action_scene,action_state,person plucking,毟る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02151,N1,気触れる,かぶれる,,to react to;to be influenced by;to go overboard for,,,,Ichidan verb | intransitive verb,to develop a rash or inflammation (e.g. in response to a skin irritant) | to react to (something) | to be strongly influenced (usu. negative or critical nuance),scene_image,72,person_action_scene,action_state,person reacting to,気触れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02191,N1,沿う,そう,,to run along;to follow,,,,Godan verb with 'u' ending | intransitive verb,"to run along | to run beside | to stick to (a line) | to follow (a policy, plan, etc.) | to act in accordance with",scene_image,72,person_action_scene,action_state,person running along,沿う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02202,N1,洒落る,しゃれる,,to joke;to play on words;to dress stylishly,,,,Ichidan verb | intransitive verb,to dress stylishly | to joke | to play on words,scene_image,72,person_action_scene,action_state,person joking,洒落る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02205,N1,活ける,いける,,to arrange (flowers),,,,Ichidan verb | transitive verb | noun or verb acting prenominally,to arrange (flowers) | to plant | living | live,scene_image,72,person_action_scene,action_state,person arranging,活ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02217,N1,浮かぶ,うかぶ,,to float;to rise to surface;to come to mind,,,,Godan verb with 'bu' ending | intransitive verb,to float | to be suspended | to rise to the surface | to appear | to emerge,scene_image,72,person_action_scene,action_state,person floating,浮かぶ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02226,N1,浸す,ひたす,,to soak;to dip;to drench,,,,Godan verb with 'su' ending | transitive verb,to soak | to dip | to steep | to immerse | to moisten,scene_image,72,person_action_scene,action_state,person soaking,浸す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02231,N1,涸れる,かれる,,to dry up;to run out,,,,Ichidan verb | intransitive verb,"to dry up (spring, pond, etc.) | to run out",scene_image,72,person_action_scene,action_state,person drying up,涸れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02237,N1,添える,そえる,,to add to;to attach;to append;to accompany;to garnish;to imitate;to annex,,,,Ichidan verb | transitive verb,"to garnish | to accompany (as a card does a gift) | to add to as support | to prop up | to accompany (as an aid, guide, translator, etc.)",scene_image,72,person_action_scene,action_state,person adding to,添える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02262,N1,溢れる,あふれる,,to flood;to overflow;to brim over,,,,Ichidan verb | intransitive verb,"to fail (in getting a job) | to miss out (at fishing, hunting, etc.) | to be left out | to be crowded out",scene_image,72,person_action_scene,action_state,person flooding,溢れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
